Time,NetEnergy,DiffEnergy
2.68527,2341.4,0.0662636
2.6855,2341.5,0.10017
2.68552,2341.57,0.0662636
2.68575,2341.67,0.10017
2.68577,2341.73,0.0662636
2.686,2341.83,0.10017
2.68602,2341.9,0.0662636
2.68625,2342,0.10017
2.68627,2342.07,0.0662636
2.6865,2342.17,0.10017
2.68652,2342.23,0.0662636
2.68675,2342.33,0.10017
2.68677,2342.4,0.0662636
2.687,2342.5,0.10017
2.68702,2342.56,0.0662636
2.68725,2342.66,0.10017
2.68727,2342.73,0.0662636
2.6875,2342.83,0.10017
2.68752,2342.9,0.0662636
2.68775,2343,0.10017
2.68777,2343.06,0.0662636
2.688,2343.16,0.10017
2.68802,2343.23,0.0662636
2.68825,2343.33,0.10017
2.68827,2343.4,0.0662636
2.6885,2343.5,0.10017
2.68852,2343.56,0.0662636
2.68875,2343.66,0.10017
2.68877,2343.73,0.0662636
2.689,2343.83,0.10017
2.68902,2343.9,0.0662636
2.68925,2344,0.10017
2.68927,2344.06,0.0662636
2.6895,2344.16,0.10017
2.68952,2344.23,0.0662636
2.68975,2344.33,0.10017
2.68977,2344.4,0.0662636
2.69,2344.5,0.10017
2.69002,2344.56,0.0662636
2.69025,2344.66,0.10017
2.69027,2344.73,0.0662636
2.6905,2344.83,0.10017
2.69052,2344.89,0.0662636
2.69075,2344.99,0.10017
2.69077,2345.06,0.0662636
2.691,2345.16,0.10017
2.69102,2345.23,0.0662636
2.69125,2345.33,0.10017
2.69127,2345.39,0.0662636
2.6915,2345.49,0.10017
2.69152,2345.56,0.0662636
2.69175,2345.66,0.10017
2.69177,2345.73,0.0662636
2.692,2345.83,0.10017
2.69202,2345.89,0.0662636
2.69225,2345.99,0.10017
2.69227,2346.06,0.0662636
2.6925,2346.16,0.10017
2.69252,2346.23,0.0662636
2.69275,2346.33,0.10017
2.69277,2346.39,0.0662636
2.693,2346.49,0.10017
2.69302,2346.56,0.0662636
2.69325,2346.66,0.10017
2.69327,2346.73,0.0662636
2.6935,2346.83,0.10017
2.69352,2346.89,0.0662636
2.69375,2346.99,0.10017
2.69377,2347.06,0.0662636
2.694,2347.16,0.10017
2.69402,2347.22,0.0662636
2.69425,2347.32,0.10017
2.69427,2347.39,0.0662636
2.6945,2347.49,0.10017
2.69452,2347.56,0.0662636
2.69475,2347.66,0.10017
2.69477,2347.72,0.0662636
2.695,2347.82,0.10017
2.69502,2347.89,0.0662636
2.69525,2347.99,0.10017
2.69527,2348.06,0.0662636
2.6955,2348.16,0.10017
2.69552,2348.22,0.0662636
2.69575,2348.32,0.10017
2.69577,2348.39,0.0662636
2.696,2348.49,0.10017
2.69602,2348.56,0.0662636
2.69625,2348.66,0.10017
2.69627,2348.72,0.0662636
2.6965,2348.82,0.10017
2.69652,2348.89,0.0662636
2.69675,2348.99,0.10017
2.69677,2349.06,0.0662636
2.697,2349.16,0.10017
2.69702,2349.22,0.0662636
2.69725,2349.32,0.10017
2.69727,2349.39,0.0662636
2.6975,2349.49,0.10017
2.69752,2349.55,0.0662636
2.69775,2349.65,0.10017
2.69777,2349.72,0.0662636
2.698,2349.82,0.10017
2.69802,2349.89,0.0662636
2.69825,2349.99,0.10017
2.69827,2350.05,0.0662636
2.6985,2350.15,0.10017
2.69852,2350.22,0.0662636
2.69875,2350.32,0.10017
2.69877,2350.39,0.0662636
2.699,2350.49,0.10017
2.69902,2350.55,0.0662636
2.69925,2350.65,0.10017
2.69927,2350.72,0.0662636
2.6995,2350.82,0.10017
2.69952,2350.89,0.0662636
2.69975,2350.99,0.10017
2.69977,2351.05,0.0662636
2.7,2351.15,0.10017
2.70002,2351.22,0.0662636
2.70025,2351.32,0.10017
2.70027,2351.39,0.0662636
2.7005,2351.49,0.10017
2.70052,2351.55,0.0662636
2.70075,2351.65,0.10017
2.70077,2351.72,0.0662636
2.701,2351.82,0.10017
2.70102,2351.88,0.0662636
2.70125,2351.98,0.10017
2.70127,2352.05,0.0662636
2.7015,2352.15,0.10017
2.70152,2352.22,0.0662636
2.70175,2352.32,0.10017
2.70177,2352.38,0.0662636
2.702,2352.48,0.10017
2.70202,2352.55,0.0662636
2.70225,2352.65,0.10017
2.70227,2352.72,0.0662636
2.7025,2352.82,0.10017
2.70252,2352.88,0.0662636
2.70275,2352.98,0.10017
2.70277,2353.05,0.0662636
2.703,2353.15,0.10017
2.70302,2353.22,0.0662636
2.70325,2353.32,0.10017
2.70327,2353.38,0.0662636
2.7035,2353.48,0.10017
2.70352,2353.55,0.0662636
2.70375,2353.65,0.10017
2.70377,2353.72,0.0662636
2.704,2353.82,0.10017
2.70402,2353.88,0.0662636
2.70425,2353.98,0.10017
2.70427,2354.05,0.0662636
2.7045,2354.15,0.10017
2.70452,2354.21,0.0662636
2.70475,2354.31,0.10017
2.70477,2354.38,0.0662636
2.705,2354.48,0.10017
2.70502,2354.55,0.0662636
2.70525,2354.65,0.10017
2.70527,2354.71,0.0662636
2.7055,2354.81,0.10017
2.70552,2354.88,0.0662636
2.70575,2354.98,0.10017
2.70577,2355.05,0.0662636
2.706,2355.15,0.10017
2.70602,2355.21,0.0662636
2.70625,2355.31,0.10017
2.70627,2355.38,0.0662636
2.7065,2355.48,0.10017
2.70652,2355.55,0.0662636
2.70675,2355.65,0.10017
2.70677,2355.71,0.0662636
2.707,2355.81,0.10017
2.70702,2355.88,0.0662636
2.70725,2355.98,0.10017
2.70727,2356.05,0.0662636
2.7075,2356.15,0.10017
2.70752,2356.21,0.0662636
2.70775,2356.31,0.10017
2.70777,2356.38,0.0662636
2.708,2356.48,0.10017
2.70802,2356.54,0.0662636
2.70825,2356.64,0.10017
2.70827,2356.71,0.0662636
2.7085,2356.81,0.10017
2.70852,2356.88,0.0662636
2.70875,2356.98,0.10017
2.70877,2357.04,0.0662636
2.709,2357.14,0.10017
2.70902,2357.21,0.0662636
2.70925,2357.31,0.10017
2.70927,2357.38,0.0662636
2.7095,2357.48,0.10017
2.70952,2357.54,0.0662636
2.70975,2357.64,0.10017
2.70977,2357.71,0.0662636
2.71,2357.81,0.10017
2.71002,2357.88,0.0662636
2.71025,2357.98,0.10017
2.71027,2358.04,0.0662636
2.7105,2358.14,0.10017
2.71052,2358.21,0.0662636
2.71075,2358.31,0.10017
2.71077,2358.38,0.0662636
2.711,2358.48,0.10017
2.71102,2358.54,0.0662636
2.71125,2358.64,0.10017
2.71127,2358.71,0.0662636
2.7115,2358.81,0.10017
2.71152,2358.87,0.0662636
2.71175,2358.98,0.10017
2.71177,2359.04,0.0662636
2.712,2359.14,0.10017
2.71202,2359.21,0.0662636
2.71225,2359.31,0.10017
2.71227,2359.37,0.0662636
2.7125,2359.47,0.10017
2.71252,2359.54,0.0662636
2.71275,2359.64,0.10017
2.71277,2359.71,0.0662636
2.713,2359.81,0.10017
2.71302,2359.87,0.0662636
2.71325,2359.97,0.10017
2.71327,2360.04,0.0662636
2.7135,2360.14,0.10017
2.71352,2360.21,0.0662636
2.71375,2360.31,0.10017
2.71377,2360.37,0.0662636
2.714,2360.47,0.10017
2.71402,2360.54,0.0662636
2.71425,2360.64,0.10017
2.71427,2360.71,0.0662636
2.7145,2360.81,0.10017
2.71452,2360.87,0.0662636
2.71475,2360.97,0.10017
2.71477,2361.04,0.0662636
2.715,2361.14,0.10017
2.71502,2361.2,0.0662636
2.71525,2361.31,0.10017
2.71527,2361.37,0.0662636
2.7155,2361.47,0.10017
2.71552,2361.54,0.0662636
2.71575,2361.64,0.10017
2.71577,2361.7,0.0662636
2.716,2361.8,0.10017
2.71602,2361.87,0.0662636
2.71625,2361.97,0.10017
2.71627,2362.04,0.0662636
2.7165,2362.14,0.10017
2.71652,2362.2,0.0662636
2.71675,2362.3,0.10017
2.71677,2362.37,0.0662636
2.717,2362.47,0.10017
2.71702,2362.54,0.0662636
2.71725,2362.64,0.10017
2.71727,2362.7,0.0662636
2.7175,2362.8,0.10017
2.71752,2362.87,0.0662636
2.71775,2362.97,0.10017
2.71777,2363.04,0.0662636
2.718,2363.14,0.10017
2.71802,2363.2,0.0662636
2.71825,2363.3,0.10017
2.71827,2363.37,0.0662636
2.7185,2363.47,0.10017
2.71852,2363.54,0.0662636
2.71875,2363.64,0.10017
2.71877,2363.7,0.0662636
2.719,2363.8,0.10017
2.71902,2363.87,0.0662636
2.71925,2363.97,0.10017
2.71927,2364.03,0.0662636
2.7195,2364.13,0.10017
2.71952,2364.2,0.0662636
2.71975,2364.3,0.10017
2.71977,2364.37,0.0662636
2.72,2364.47,0.10017
2.72002,2364.53,0.0662636
2.72025,2364.63,0.10017
2.72027,2364.7,0.0662636
2.7205,2364.8,0.10017
2.72052,2364.87,0.0662636
2.72075,2364.97,0.10017
2.72077,2365.03,0.0662636
2.721,2365.13,0.10017
2.72102,2365.2,0.0662636
2.72125,2365.3,0.10017
2.72127,2365.37,0.0662636
2.7215,2365.47,0.10017
2.72152,2365.53,0.0662636
2.72175,2365.63,0.10017
2.72177,2365.7,0.0662636
2.722,2365.8,0.10017
2.72202,2365.87,0.0662636
2.72225,2365.97,0.10017
2.72227,2366.03,0.0662636
2.7225,2366.13,0.10017
2.72252,2366.2,0.0662636
2.72275,2366.3,0.10017
2.72277,2366.36,0.0662636
2.723,2366.46,0.10017
2.72302,2366.53,0.0662636
2.72325,2366.63,0.10017
2.72327,2366.7,0.0662636
2.7235,2366.8,0.10017
2.72352,2366.86,0.0662636
2.72375,2366.96,0.10017
2.72377,2367.03,0.0662636
2.724,2367.13,0.10017
2.72402,2367.2,0.0662636
2.72425,2367.3,0.10017
2.72427,2367.36,0.0662636
2.7245,2367.46,0.10017
2.72452,2367.53,0.0662636
2.72475,2367.63,0.10017
2.72477,2367.7,0.0662636
2.725,2367.8,0.10017
2.72502,2367.86,0.0662636
2.72525,2367.96,0.10017
2.72527,2368.03,0.0662636
2.7255,2368.13,0.10017
2.72552,2368.2,0.0662636
2.72575,2368.3,0.10017
2.72577,2368.36,0.0662636
2.726,2368.46,0.10017
2.72602,2368.53,0.0662636
2.72625,2368.63,0.10017
2.72627,2368.69,0.0662636
2.7265,2368.79,0.10017
2.72652,2368.86,0.0662636
2.72675,2368.96,0.10017
2.72677,2369.03,0.0662636
2.727,2369.13,0.10017
2.72702,2369.19,0.0662636
2.72725,2369.29,0.10017
2.72727,2369.36,0.0662636
2.7275,2369.46,0.10017
2.72752,2369.53,0.0662636
2.72775,2369.63,0.10017
2.72777,2369.69,0.0662636
2.728,2369.79,0.10017
2.72802,2369.86,0.0662636
2.72825,2369.96,0.10017
2.72827,2370.03,0.0662636
2.7285,2370.13,0.10017
2.72852,2370.19,0.0662636
2.72875,2370.29,0.10017
2.72877,2370.36,0.0662636
2.729,2370.46,0.10017
2.72902,2370.53,0.0662636
2.72925,2370.63,0.10017
2.72927,2370.69,0.0662636
2.7295,2370.79,0.10017
2.72952,2370.86,0.0662636
2.72975,2370.96,0.10017
2.72977,2371.02,0.0662636
2.73,2371.12,0.10017
2.73002,2371.19,0.0662636
2.73025,2371.29,0.10017
2.73027,2371.36,0.0662636
2.7305,2371.46,0.10017
2.73052,2371.52,0.0662636
2.73075,2371.62,0.10017
2.73077,2371.69,0.0662636
2.731,2371.79,0.10017
2.73102,2371.86,0.0662636
2.73125,2371.96,0.10017
2.73127,2372.02,0.0662636
2.7315,2372.12,0.10017
2.73152,2372.19,0.0662636
2.73175,2372.29,0.10017
2.73177,2372.36,0.0662636
2.732,2372.46,0.10017
2.73202,2372.52,0.0662636
2.73225,2372.62,0.10017
2.73227,2372.69,0.0662636
2.7325,2372.79,0.10017
2.73252,2372.86,0.0662636
2.73275,2372.96,0.10017
2.73277,2373.02,0.0662636
2.733,2373.12,0.10017
2.73302,2373.19,0.0662636
2.73325,2373.29,0.10017
2.73327,2373.35,0.0662636
2.7335,2373.45,0.10017
2.73352,2373.52,0.0662636
2.73375,2373.62,0.10017
2.73377,2373.69,0.0662636
2.734,2373.79,0.10017
2.73402,2373.85,0.0662636
2.73425,2373.95,0.10017
2.73427,2374.02,0.0662636
2.7345,2374.12,0.10017
2.73452,2374.19,0.0662636
2.73475,2374.29,0.10017
2.73477,2374.35,0.0662636
2.735,2374.45,0.10017
2.73502,2374.52,0.0662636
2.73525,2374.62,0.10017
2.73527,2374.69,0.0662636
2.7355,2374.79,0.10017
2.73552,2374.85,0.0662636
2.73575,2374.95,0.10017
2.73577,2375.02,0.0662636
2.736,2375.12,0.10017
2.73602,2375.19,0.0662636
2.73625,2375.29,0.10017
2.73627,2375.35,0.0662636
2.7365,2375.45,0.10017
2.73652,2375.52,0.0662636
2.73675,2375.62,0.10017
2.73677,2375.68,0.0662636
2.737,2375.78,0.10017
2.73702,2375.85,0.0662636
2.73725,2375.95,0.10017
2.73727,2376.02,0.0662636
2.7375,2376.12,0.10017
2.73752,2376.18,0.0662636
2.73775,2376.28,0.10017
2.73777,2376.35,0.0662636
2.738,2376.45,0.10017
2.73802,2376.52,0.0662636
2.73825,2376.62,0.10017
2.73827,2376.68,0.0662636
2.7385,2376.78,0.10017
2.73852,2376.85,0.0662636
2.73875,2376.95,0.10017
2.73877,2377.02,0.0662636
2.739,2377.12,0.10017
2.73902,2377.18,0.0662636
2.73925,2377.28,0.10017
2.73927,2377.35,0.0662636
2.7395,2377.45,0.10017
2.73952,2377.52,0.0662636
2.73975,2377.62,0.10017
2.73977,2377.68,0.0662636
2.74,2377.78,0.10017
2.74002,2377.85,0.0662636
2.74025,2377.95,0.10017
2.74027,2378.01,0.0662636
2.7405,2378.11,0.10017
2.74052,2378.18,0.0662636
2.74075,2378.28,0.10017
2.74077,2378.35,0.0662636
2.741,2378.45,0.10017
2.74102,2378.51,0.0662636
2.74125,2378.61,0.10017
2.74127,2378.68,0.0662636
2.7415,2378.78,0.10017
2.74152,2378.85,0.0662636
2.74175,2378.95,0.10017
2.74177,2379.01,0.0662636
2.742,2379.11,0.10017
2.74202,2379.18,0.0662636
2.74225,2379.28,0.10017
2.74227,2379.35,0.0662636
2.7425,2379.45,0.10017
2.74252,2379.51,0.0662636
2.74275,2379.61,0.10017
2.74277,2379.68,0.0662636
2.743,2379.78,0.10017
2.74302,2379.85,0.0662636
2.74325,2379.95,0.10017
2.74327,2380.01,0.0662636
2.7435,2380.11,0.10017
2.74352,2380.18,0.0662636
2.74375,2380.28,0.10017
2.74377,2380.34,0.0662636
2.744,2380.45,0.10017
2.74402,2380.51,0.0662636
2.74425,2380.61,0.10017
2.74427,2380.68,0.0662636
2.7445,2380.78,0.10017
2.74452,2380.84,0.0662636
2.74475,2380.94,0.10017
2.74477,2381.01,0.0662636
2.745,2381.11,0.10017
2.74502,2381.18,0.0662636
2.74525,2381.28,0.10017
2.74527,2381.34,0.0662636
2.7455,2381.44,0.10017
2.74552,2381.51,0.0662636
2.74575,2381.61,0.10017
2.74577,2381.68,0.0662636
2.746,2381.78,0.10017
2.74602,2381.84,0.0662636
2.74625,2381.94,0.10017
2.74627,2382.01,0.0662636
2.7465,2382.11,0.10017
2.74652,2382.18,0.0662636
2.74675,2382.28,0.10017
2.74677,2382.34,0.0662636
2.747,2382.44,0.10017
2.74702,2382.51,0.0662636
2.74725,2382.61,0.10017
2.74727,2382.67,0.0662636
2.7475,2382.78,0.10017
2.74752,2382.84,0.0662636
2.74775,2382.94,0.10017
2.74777,2383.01,0.0662636
2.748,2383.11,0.10017
2.74802,2383.17,0.0662636
2.74825,2383.27,0.10017
2.74827,2383.34,0.0662636
2.7485,2383.44,0.10017
2.74852,2383.51,0.0662636
2.74875,2383.61,0.10017
2.74877,2383.67,0.0662636
2.749,2383.77,0.10017
2.74902,2383.84,0.0662636
2.74925,2383.94,0.10017
2.74927,2384.01,0.0662636
2.7495,2384.11,0.10017
2.74952,2384.17,0.0662636
2.74975,2384.27,0.10017
2.74977,2384.34,0.0662636
2.75,2384.44,0.10017
2.75002,2384.51,0.0662636
2.75025,2384.61,0.10017
2.75027,2384.67,0.0662636
2.7505,2384.77,0.10017
2.75052,2384.84,0.0662636
2.75075,2384.94,0.10017
2.75077,2385,0.0662636
2.751,2385.11,0.10017
2.75102,2385.17,0.0662636
2.75125,2385.27,0.10017
2.75127,2385.34,0.0662636
2.7515,2385.44,0.10017
2.75152,2385.5,0.0662636
2.75175,2385.6,0.10017
2.75177,2385.67,0.0662636
2.752,2385.77,0.10017
2.75202,2385.84,0.0662636
2.75225,2385.94,0.10017
2.75227,2386,0.0662636
2.7525,2386.1,0.10017
2.75252,2386.17,0.0662636
2.75275,2386.27,0.10017
2.75277,2386.34,0.0662636
2.753,2386.44,0.10017
2.75302,2386.5,0.0662636
2.75325,2386.6,0.10017
2.75327,2386.67,0.0662636
2.7535,2386.77,0.10017
2.75352,2386.84,0.0662636
2.75375,2386.94,0.10017
2.75377,2387,0.0662636
2.754,2387.1,0.10017
2.75402,2387.17,0.0662636
2.75425,2387.27,0.10017
2.75427,2387.34,0.0662636
2.7545,2387.44,0.10017
2.75452,2387.5,0.0662636
2.75475,2387.6,0.10017
2.75477,2387.67,0.0662636
2.755,2387.77,0.10017
2.75502,2387.83,0.0662636
2.75525,2387.93,0.10017
2.75527,2388,0.0662636
2.7555,2388.1,0.10017
2.75552,2388.17,0.0662636
2.75575,2388.27,0.10017
2.75577,2388.33,0.0662636
2.756,2388.43,0.10017
2.75602,2388.5,0.0662636
2.75625,2388.6,0.10017
2.75627,2388.67,0.0662636
2.7565,2388.77,0.10017
2.75652,2388.83,0.0662636
2.75675,2388.93,0.10017
2.75677,2389,0.0662636
2.757,2389.1,0.10017
2.75702,2389.17,0.0662636
2.75725,2389.27,0.10017
2.75727,2389.33,0.0662636
2.7575,2389.43,0.10017
2.75752,2389.5,0.0662636
2.75775,2389.6,0.10017
2.75777,2389.67,0.0662636
2.758,2389.77,0.10017
2.75802,2389.83,0.0662636
2.75825,2389.93,0.10017
2.75827,2390,0.0662636
2.7585,2390.1,0.10017
2.75852,2390.16,0.0662636
2.75875,2390.26,0.10017
2.75877,2390.33,0.0662636
2.759,2390.43,0.10017
2.75902,2390.5,0.0662636
2.75925,2390.6,0.10017
2.75927,2390.66,0.0662636
2.7595,2390.76,0.10017
2.75952,2390.83,0.0662636
2.75975,2390.93,0.10017
2.75977,2391,0.0662636
2.76,2391.1,0.10017
2.76002,2391.16,0.0662636
2.76025,2391.26,0.10017
2.76027,2391.33,0.0662636
2.7605,2391.43,0.10017
2.76052,2391.5,0.0662636
2.76075,2391.6,0.10017
2.76077,2391.66,0.0662636
2.761,2391.76,0.10017
2.76102,2391.83,0.0662636
2.76125,2391.93,0.10017
2.76127,2392,0.0662636
2.7615,2392.1,0.10017
2.76152,2392.16,0.0662636
2.76175,2392.26,0.10017
2.76177,2392.33,0.0662636
2.762,2392.43,0.10017
2.76202,2392.49,0.0662636
2.76225,2392.59,0.10017
2.76227,2392.66,0.0662636
2.7625,2392.76,0.10017
2.76252,2392.83,0.0662636
2.76275,2392.93,0.10017
2.76277,2392.99,0.0662636
2.763,2393.09,0.10017
2.76302,2393.16,0.0662636
2.76325,2393.26,0.10017
2.76327,2393.33,0.0662636
2.7635,2393.43,0.10017
2.76352,2393.49,0.0662636
2.76375,2393.59,0.10017
2.76377,2393.66,0.0662636
2.764,2393.76,0.10017
2.76402,2393.83,0.0662636
2.76425,2393.93,0.10017
2.76427,2393.99,0.0662636
2.7645,2394.09,0.10017
2.76452,2394.16,0.0662636
2.76475,2394.26,0.10017
2.76477,2394.33,0.0662636
2.765,2394.43,0.10017
2.76502,2394.49,0.0662636
2.76525,2394.59,0.10017
2.76527,2394.66,0.0662636
2.7655,2394.76,0.10017
2.76552,2394.82,0.0662636
2.76575,2394.92,0.10017
2.76577,2394.99,0.0662636
2.766,2395.09,0.10017
2.76602,2395.16,0.0662636
2.76625,2395.26,0.10017
2.76627,2395.32,0.0662636
2.7665,2395.42,0.10017
2.76652,2395.49,0.0662636
2.76675,2395.59,0.10017
2.76677,2395.66,0.0662636
2.767,2395.76,0.10017
2.76702,2395.82,0.0662636
2.76725,2395.92,0.10017
2.76727,2395.99,0.0662636
2.7675,2396.09,0.10017
2.76752,2396.16,0.0662636
2.76775,2396.26,0.10017
2.76777,2396.32,0.0662636
2.768,2396.42,0.10017
2.76802,2396.49,0.0662636
2.76825,2396.59,0.10017
2.76827,2396.66,0.0662636
2.7685,2396.76,0.10017
2.76852,2396.82,0.0662636
2.76875,2396.92,0.10017
2.76877,2396.99,0.0662636
2.769,2397.09,0.10017
2.76902,2397.15,0.0662636
2.76925,2397.25,0.10017
2.76927,2397.32,0.0662636
2.7695,2397.42,0.10017
2.76952,2397.49,0.0662636
2.76975,2397.59,0.10017
2.76977,2397.65,0.0662636
2.77,2397.75,0.10017
2.77002,2397.82,0.0662636
2.77025,2397.92,0.10017
2.77027,2397.99,0.0662636
2.7705,2398.09,0.10017
2.77052,2398.15,0.0662636
2.77075,2398.25,0.10017
2.77077,2398.32,0.0662636
2.771,2398.42,0.10017
2.77102,2398.49,0.0662636
2.77125,2398.59,0.10017
2.77127,2398.65,0.0662636
2.7715,2398.75,0.10017
2.77152,2398.82,0.0662636
2.77175,2398.92,0.10017
2.77177,2398.99,0.0662636
2.772,2399.09,0.10017
2.77202,2399.15,0.0662636
2.77225,2399.25,0.10017
2.77227,2399.32,0.0662636
2.7725,2399.42,0.10017
2.77252,2399.48,0.0662636
2.77275,2399.58,0.10017
2.77277,2399.65,0.0662636
2.773,2399.75,0.10017
2.77302,2399.82,0.0662636
2.77325,2399.92,0.10017
2.77327,2399.98,0.0662636
2.7735,2400.08,0.10017
2.77352,2400.15,0.0662636
2.77375,2400.25,0.10017
2.77377,2400.32,0.0662636
2.774,2400.42,0.10017
2.77402,2400.48,0.0662636
2.77425,2400.58,0.10017
2.77427,2400.65,0.0662636
2.7745,2400.75,0.10017
2.77452,2400.82,0.0662636
2.77475,2400.92,0.10017
2.77477,2400.98,0.0662636
2.775,2401.08,0.10017
2.77502,2401.15,0.0662636
2.77525,2401.25,0.10017
2.77527,2401.32,0.0662636
2.7755,2401.42,0.10017
2.77552,2401.48,0.0662636
2.77575,2401.58,0.10017
2.77577,2401.65,0.0662636
2.776,2401.75,0.10017
2.77602,2401.81,0.0662636
2.77625,2401.91,0.10017
2.77627,2401.98,0.0662636
2.7765,2402.08,0.10017
2.77652,2402.15,0.0662636
2.77675,2402.25,0.10017
2.77677,2402.31,0.0662636
2.777,2402.41,0.10017
2.77702,2402.48,0.0662636
2.77725,2402.58,0.10017
2.77727,2402.65,0.0662636
2.7775,2402.75,0.10017
2.77752,2402.81,0.0662636
2.77775,2402.91,0.10017
2.77777,2402.98,0.0662636
2.778,2403.08,0.10017
2.77802,2403.15,0.0662636
2.77825,2403.25,0.10017
2.77827,2403.31,0.0662636
2.7785,2403.41,0.10017
2.77852,2403.48,0.0662636
2.77875,2403.58,0.10017
2.77877,2403.65,0.0662636
2.779,2403.75,0.10017
2.77902,2403.81,0.0662636
2.77925,2403.91,0.10017
2.77927,2403.98,0.0662636
2.7795,2404.08,0.10017
2.77952,2404.14,0.0662636
2.77975,2404.25,0.10017
2.77977,2404.31,0.0662636
2.78,2404.41,0.10017
2.78002,2404.48,0.0662636
2.78025,2404.58,0.10017
2.78027,2404.64,0.0662636
2.7805,2404.74,0.10017
2.78052,2404.81,0.0662636
2.78075,2404.91,0.10017
2.78077,2404.98,0.0662636
2.781,2405.08,0.10017
2.78102,2405.14,0.0662636
2.78125,2405.24,0.10017
2.78127,2405.31,0.0662636
2.7815,2405.41,0.10017
2.78152,2405.48,0.0662636
2.78175,2405.58,0.10017
2.78177,2405.64,0.0662636
2.782,2405.74,0.10017
2.78202,2405.81,0.0662636
2.78225,2405.91,0.10017
2.78227,2405.98,0.0662636
2.7825,2406.08,0.10017
2.78252,2406.14,0.0662636
2.78275,2406.24,0.10017
2.78277,2406.31,0.0662636
2.783,2406.41,0.10017
2.78302,2406.47,0.0662636
2.78325,2406.58,0.10017
2.78327,2406.64,0.0662636
2.7835,2406.74,0.10017
2.78352,2406.81,0.0662636
2.78375,2406.91,0.10017
2.78377,2406.97,0.0662636
2.784,2407.07,0.10017
2.78402,2407.14,0.0662636
2.78425,2407.24,0.10017
2.78427,2407.31,0.0662636
2.7845,2407.41,0.10017
2.78452,2407.47,0.0662636
2.78475,2407.57,0.10017
2.78477,2407.64,0.0662636
2.785,2407.74,0.10017
2.78502,2407.81,0.0662636
2.78525,2407.91,0.10017
2.78527,2407.97,0.0662636
2.7855,2408.07,0.10017
2.78552,2408.14,0.0662636
2.78575,2408.24,0.10017
2.78577,2408.31,0.0662636
2.786,2408.41,0.10017
2.78602,2408.47,0.0662636
2.78625,2408.57,0.10017
2.78627,2408.64,0.0662636
2.7865,2408.74,0.10017
2.78652,2408.81,0.0662636
2.78675,2408.91,0.10017
2.78677,2408.97,0.0662636
2.787,2409.07,0.10017
2.78702,2409.14,0.0662636
2.78725,2409.24,0.10017
2.78727,2409.3,0.0662636
2.7875,2409.4,0.10017
2.78752,2409.47,0.0662636
2.78775,2409.57,0.10017
2.78777,2409.64,0.0662636
2.788,2409.74,0.10017
2.78802,2409.8,0.0662636
2.78825,2409.9,0.10017
2.78827,2409.97,0.0662636
2.7885,2410.07,0.10017
2.78852,2410.14,0.0662636
2.78875,2410.24,0.10017
2.78877,2410.3,0.0662636
2.789,2410.4,0.10017
2.78902,2410.47,0.0662636
2.78925,2410.57,0.10017
2.78927,2410.64,0.0662636
2.7895,2410.74,0.10017
2.78952,2410.8,0.0662636
2.78975,2410.9,0.10017
2.78977,2410.97,0.0662636
2.79,2411.07,0.10017
2.79002,2411.14,0.0662636
2.79025,2411.24,0.10017
2.79027,2411.3,0.0662636
2.7905,2411.4,0.10017
2.79052,2411.47,0.0662636
2.79075,2411.57,0.10017
2.79077,2411.63,0.0662636
2.791,2411.73,0.10017
2.79102,2411.8,0.0662636
2.79125,2411.9,0.10017
2.79127,2411.97,0.0662636
2.7915,2412.07,0.10017
2.79152,2412.13,0.0662636
2.79175,2412.23,0.10017
2.79177,2412.3,0.0662636
2.792,2412.4,0.10017
2.79202,2412.47,0.0662636
2.79225,2412.57,0.10017
2.79227,2412.63,0.0662636
2.7925,2412.73,0.10017
2.79252,2412.8,0.0662636
2.79275,2412.9,0.10017
2.79277,2412.97,0.0662636
2.793,2413.07,0.10017
2.79302,2413.13,0.0662636
2.79325,2413.23,0.10017
2.79327,2413.3,0.0662636
2.7935,2413.4,0.10017
2.79352,2413.47,0.0662636
2.79375,2413.57,0.10017
2.79377,2413.63,0.0662636
2.794,2413.73,0.10017
2.79402,2413.8,0.0662636
2.79425,2413.9,0.10017
2.79427,2413.96,0.0662636
2.7945,2414.06,0.10017
2.79452,2414.13,0.0662636
2.79475,2414.23,0.10017
2.79477,2414.3,0.0662636
2.795,2414.4,0.10017
2.79502,2414.46,0.0662636
2.79525,2414.56,0.10017
2.79527,2414.63,0.0662636
2.7955,2414.73,0.10017
2.79552,2414.8,0.0662636
2.79575,2414.9,0.10017
2.79577,2414.96,0.0662636
2.796,2415.06,0.10017
2.79602,2415.13,0.0662636
2.79625,2415.23,0.10017
2.79627,2415.3,0.0662636
2.7965,2415.4,0.10017
2.79652,2415.46,0.0662636
2.79675,2415.56,0.10017
2.79677,2415.63,0.0662636
2.797,2415.73,0.10017
2.79702,2415.8,0.0662636
2.79725,2415.9,0.10017
2.79727,2415.96,0.0662636
2.7975,2416.06,0.10017
2.79752,2416.13,0.0662636
2.79775,2416.23,0.10017
2.79777,2416.29,0.0662636
2.798,2416.39,0.10017
2.79802,2416.46,0.0662636
2.79825,2416.56,0.10017
2.79827,2416.63,0.0662636
2.7985,2416.73,0.10017
2.79852,2416.79,0.0662636
2.79875,2416.89,0.10017
2.79877,2416.96,0.0662636
2.799,2417.06,0.10017
