DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	4.61689	461	6	3	1	7	2	3	0	14713	28	0	23.6052	0	0
DL	4.61714	461	7	0	1	7	2	3	0	14713	28	0	23.6341	0	0
DL	4.61739	461	7	1	1	7	2	3	0	14713	28	0	23.6549	0	0
DL	4.61764	461	7	2	1	7	2	3	0	14713	28	0	23.6305	0	0
DL	4.61789	461	7	3	1	7	2	3	0	14713	28	0	23.7012	0	0
DL	4.61814	461	8	0	1	7	2	3	0	14713	28	0	23.7614	0	0
DL	4.61839	461	8	1	1	7	2	3	0	14713	28	0	23.7699	0	0
DL	4.61864	461	8	2	1	7	2	3	0	14713	28	0	23.7651	0	0
DL	4.61889	461	8	3	1	7	2	3	0	14713	28	0	23.8024	0	0
DL	4.61914	461	9	0	1	7	2	3	0	14713	28	0	23.8024	0	0
DL	4.61939	461	9	1	1	7	2	3	0	14713	28	0	23.7378	0	0
DL	4.61964	461	9	2	1	7	2	3	0	14713	28	0	23.7503	0	0
DL	4.61989	461	9	3	1	7	2	3	0	14713	28	0	23.798	0	0
DL	4.62014	462	0	0	1	7	2	3	0	14713	28	0	23.7795	0	0
DL	4.62039	462	0	1	1	7	2	3	0	14713	28	0	23.8277	0	0
DL	4.62064	462	0	2	1	7	2	3	0	14713	28	0	23.8344	0	0
DL	4.62089	462	0	3	1	7	2	3	0	14713	28	0	23.8415	0	0
DL	4.62114	462	1	0	1	7	2	3	0	14713	28	0	23.7648	0	0
DL	4.62139	462	1	1	1	7	2	3	0	14713	28	0	23.7426	0	0
DL	4.62164	462	1	2	1	7	2	3	0	14713	28	0	23.7541	0	0
DL	4.62189	462	1	3	1	7	2	3	0	14713	28	0	23.787	0	0
DL	4.62214	462	2	0	1	7	2	3	0	14713	28	0	23.7614	0	0
DL	4.62239	462	2	1	1	7	2	3	0	14713	28	0	23.7261	0	0
DL	4.62264	462	2	2	1	7	2	3	0	14713	28	0	23.7559	0	0
DL	4.62289	462	2	3	1	7	2	3	0	14713	28	0	23.7757	0	0
DL	4.62314	462	3	0	1	7	2	3	0	14713	28	0	23.7731	0	0
DL	4.62339	462	3	1	1	7	2	3	0	14713	28	0	23.7208	0	0
DL	4.62364	462	3	2	1	7	2	3	0	14713	28	0	23.6539	0	0
DL	4.62389	462	3	3	1	7	2	3	0	14713	28	0	23.7206	0	0
DL	4.62414	462	4	0	1	7	2	3	0	14713	28	0	23.7353	0	0
DL	4.62439	462	4	1	1	7	2	3	0	14713	28	0	23.7021	0	0
DL	4.62464	462	4	2	1	7	2	3	0	14713	28	0	23.6718	0	0
DL	4.62489	462	4	3	1	7	2	3	0	14713	28	0	23.6202	0	0
DL	4.62514	462	5	0	1	7	2	3	0	14713	28	0	23.6427	0	0
DL	4.62539	462	5	1	1	7	2	3	0	14713	28	0	23.6636	0	0
DL	4.62564	462	5	2	1	7	2	3	0	14713	28	0	23.6604	0	0
UL	4.62566	462	5	2	8	1	2	3	0	2104	28	0	23.6092 	0	0
DL	4.62589	462	5	3	1	7	2	3	0	14713	28	0	23.5904	0	0
UL	4.62591	462	5	3	8	1	2	3	0	2104	28	0	23.5592 	0	0
DL	4.62614	462	6	0	1	7	2	3	0	14713	28	0	23.609	0	0
UL	4.62616	462	6	0	8	1	2	3	0	2104	28	0	23.5849 	0	0
DL	4.62639	462	6	1	1	7	2	3	0	14713	28	0	23.5622	0	0
DL	4.62664	462	6	2	1	7	2	3	0	14713	28	0	23.5612	0	0
DL	4.62689	462	6	3	1	7	2	3	0	14713	28	0	23.4972	0	0
DL	4.62714	462	7	0	1	7	2	3	0	14713	28	0	23.4384	0	0
DL	4.62739	462	7	1	1	7	2	3	0	14713	28	0	23.3663	0	0
DL	4.62764	462	7	2	1	7	2	3	0	14713	28	0	23.3852	0	0
DL	4.62789	462	7	3	1	7	2	3	0	14713	28	0	23.3897	0	0
DL	4.62814	462	8	0	1	7	2	3	0	14713	28	0	23.3083	0	0
DL	4.62839	462	8	1	1	7	2	3	0	14713	28	0	23.2754	0	0
DL	4.62864	462	8	2	1	7	2	3	0	14713	28	0	23.2676	0	0
DL	4.62889	462	8	3	1	7	2	3	0	14713	28	0	23.2957	0	0
DL	4.62914	462	9	0	1	7	2	3	0	14713	28	0	23.3321	0	0
DL	4.62939	462	9	1	1	7	2	3	0	14713	28	0	23.357	0	0
DL	4.62964	462	9	2	1	7	2	3	0	14713	28	0	23.4097	0	0
DL	4.62989	462	9	3	1	7	2	3	0	14713	28	0	23.4629	0	0
DL	4.63014	463	0	0	1	7	2	3	0	14713	28	0	23.449	0	0
DL	4.63039	463	0	1	1	7	2	3	0	14713	28	0	23.451	0	0
DL	4.63064	463	0	2	1	7	2	3	0	14713	28	0	23.4624	0	0
DL	4.63089	463	0	3	1	7	2	3	0	14713	28	0	23.5238	0	0
DL	4.63114	463	1	0	1	7	2	3	0	14713	28	0	23.5521	0	0
DL	4.63139	463	1	1	1	7	2	3	0	14713	28	0	23.5903	0	0
DL	4.63164	463	1	2	1	7	2	3	0	14713	28	0	23.6252	0	0
DL	4.63189	463	1	3	1	7	2	3	0	14713	28	0	23.5828	0	0
DL	4.63214	463	2	0	1	7	2	3	0	14713	28	0	23.5235	0	0
DL	4.63239	463	2	1	1	7	2	3	0	14713	28	0	23.575	0	0
DL	4.63264	463	2	2	1	7	2	3	0	14713	28	0	23.5917	0	0
DL	4.63289	463	2	3	1	7	2	3	0	14713	28	0	23.594	0	0
DL	4.63314	463	3	0	1	7	2	3	0	14713	28	0	23.5598	0	0
DL	4.63339	463	3	1	1	7	2	3	0	14713	28	0	23.5697	0	0
DL	4.63364	463	3	2	1	7	2	3	0	14713	28	0	23.5728	0	0
DL	4.63389	463	3	3	1	7	2	3	0	14713	28	0	23.5968	0	0
DL	4.63414	463	4	0	1	7	2	3	0	14713	28	0	23.5091	0	0
DL	4.63439	463	4	1	1	7	2	3	0	14713	28	0	23.5283	0	0
DL	4.63464	463	4	2	1	7	2	3	0	14713	28	0	23.5249	0	0
DL	4.63489	463	4	3	1	7	2	3	0	14713	28	0	23.6141	0	0
DL	4.63514	463	5	0	1	7	2	3	0	14713	28	0	23.655	0	0
DL	4.63539	463	5	1	1	7	2	3	0	14713	28	0	23.627	0	0
DL	4.63564	463	5	2	1	7	2	3	0	14713	28	0	23.5799	0	0
DL	4.63589	463	5	3	1	7	2	3	0	14713	28	0	23.5185	0	0
DL	4.63614	463	6	0	1	7	2	3	0	14713	28	0	23.4837	0	0
DL	4.63639	463	6	1	1	7	2	3	0	14713	28	0	23.4311	0	0
UL	4.63641	463	6	1	8	1	2	3	0	2104	28	0	23.4281 	0	0
DL	4.63664	463	6	2	1	7	2	3	0	14713	28	0	23.4356	0	0
UL	4.63666	463	6	2	8	1	2	3	0	2104	28	0	23.3786 	0	0
DL	4.63689	463	6	3	1	7	2	3	0	14713	28	0	23.4257	0	0
UL	4.63691	463	6	3	8	1	2	3	0	2104	28	0	23.397 	0	0
DL	4.63714	463	7	0	1	7	2	3	0	14713	28	0	23.391	0	0
DL	4.63739	463	7	1	1	7	2	3	0	14713	28	0	23.3904	0	0
DL	4.63764	463	7	2	1	7	2	3	0	14713	28	0	23.4282	0	0
DL	4.63789	463	7	3	1	7	2	3	0	14713	28	0	23.4426	0	0
DL	4.63814	463	8	0	1	7	2	3	0	14713	28	0	23.4629	0	0
DL	4.63839	463	8	1	1	7	2	3	0	14713	28	0	23.3992	0	0
DL	4.63864	463	8	2	1	7	2	3	0	14713	28	0	23.4059	0	0
DL	4.63889	463	8	3	1	7	2	3	0	14713	28	0	23.4385	0	0
DL	4.63914	463	9	0	1	7	2	3	0	14713	28	0	23.462	0	0
DL	4.63939	463	9	1	1	7	2	3	0	14713	28	0	23.4848	0	0
DL	4.63964	463	9	2	1	7	2	3	0	14713	28	0	23.4962	0	0
DL	4.63989	463	9	3	1	7	2	3	0	14713	28	0	23.5016	0	0
DL	4.64014	464	0	0	1	7	2	3	0	14713	28	0	23.5139	0	0
DL	4.64039	464	0	1	1	7	2	3	0	14713	28	0	23.5313	0	0
DL	4.64064	464	0	2	1	7	2	3	0	14713	28	0	23.587	0	0
DL	4.64089	464	0	3	1	7	2	3	0	14713	28	0	23.5787	0	0
DL	4.64114	464	1	0	1	7	2	3	0	14713	28	0	23.5091	0	0
DL	4.64139	464	1	1	1	7	2	3	0	14713	28	0	23.506	0	0
DL	4.64164	464	1	2	1	7	2	3	0	14713	28	0	23.5255	0	0
DL	4.64189	464	1	3	1	7	2	3	0	14713	28	0	23.5806	0	0
DL	4.64214	464	2	0	1	7	2	3	0	14713	28	0	23.5978	0	0
DL	4.64239	464	2	1	1	7	2	3	0	14713	28	0	23.5942	0	0
DL	4.64264	464	2	2	1	7	2	3	0	14713	28	0	23.6805	0	0
DL	4.64289	464	2	3	1	7	2	3	0	14713	28	0	23.6794	0	0
DL	4.64314	464	3	0	1	7	2	3	0	14713	28	0	23.69	0	0
DL	4.64339	464	3	1	1	7	2	3	0	14713	28	0	23.704	0	0
DL	4.64364	464	3	2	1	7	2	3	0	14713	28	0	23.6887	0	0
DL	4.64389	464	3	3	1	7	2	3	0	14713	28	0	23.7346	0	0
DL	4.64414	464	4	0	1	7	2	3	0	14713	28	0	23.7542	0	0
DL	4.64439	464	4	1	1	7	2	3	0	14713	28	0	23.7373	0	0
DL	4.64464	464	4	2	1	7	2	3	0	14713	28	0	23.7214	0	0
DL	4.64489	464	4	3	1	7	2	3	0	14713	28	0	23.6969	0	0
DL	4.64514	464	5	0	1	7	2	3	0	14713	28	0	23.6644	0	0
DL	4.64539	464	5	1	1	7	2	3	0	14713	28	0	23.6552	0	0
DL	4.64564	464	5	2	1	7	2	3	0	14713	28	0	23.557	0	0
DL	4.64589	464	5	3	1	7	2	3	0	14713	28	0	23.5164	0	0
DL	4.64614	464	6	0	1	7	2	3	0	14713	28	0	23.5309	0	0
DL	4.64639	464	6	1	1	7	2	3	0	14713	28	0	23.4413	0	0
DL	4.64664	464	6	2	1	7	2	3	0	14713	28	0	23.4044	0	0
DL	4.64689	464	6	3	1	7	2	3	0	14713	28	0	23.4481	0	0
DL	4.64714	464	7	0	1	7	2	3	0	14713	28	0	23.4274	0	0
UL	4.64716	464	7	0	8	1	2	3	0	2104	28	0	23.4694 	0	0
DL	4.64739	464	7	1	1	7	2	3	0	14713	28	0	23.4318	0	0
UL	4.64741	464	7	1	8	1	2	3	0	2104	28	0	23.4404 	0	0
DL	4.64764	464	7	2	1	7	2	3	0	14713	28	0	23.3951	0	0
UL	4.64766	464	7	2	8	1	2	3	0	2104	28	0	23.4506 	0	0
DL	4.64789	464	7	3	1	7	2	3	0	14713	28	0	23.4453	0	0
DL	4.64814	464	8	0	1	7	2	3	0	14713	28	0	23.462	0	0
DL	4.64839	464	8	1	1	7	2	3	0	14713	28	0	23.4771	0	0
DL	4.64864	464	8	2	1	7	2	3	0	14713	28	0	23.4709	0	0
DL	4.64889	464	8	3	1	7	2	3	0	14713	28	0	23.4785	0	0
DL	4.64914	464	9	0	1	7	2	3	0	14713	28	0	23.442	0	0
DL	4.64939	464	9	1	1	7	2	3	0	14713	28	0	23.3828	0	0
DL	4.64964	464	9	2	1	7	2	3	0	14713	28	0	23.3278	0	0
DL	4.64989	464	9	3	1	7	2	3	0	14713	28	0	23.2802	0	0
DL	4.65014	465	0	0	1	7	2	3	0	14713	28	0	23.2181	0	0
DL	4.65039	465	0	1	1	7	2	3	0	14713	28	0	23.2224	0	0
DL	4.65064	465	0	2	1	7	2	3	0	14713	28	0	23.1513	0	0
DL	4.65089	465	0	3	1	7	2	3	0	14713	28	0	23.2492	0	0
DL	4.65114	465	1	0	1	7	2	3	0	14713	28	0	23.2803	0	0
DL	4.65139	465	1	1	1	7	2	3	0	14713	28	0	23.3056	0	0
DL	4.65164	465	1	2	1	7	2	3	0	14713	28	0	23.3114	0	0
DL	4.65189	465	1	3	1	7	2	3	0	14713	28	0	23.3034	0	0
DL	4.65214	465	2	0	1	7	2	3	0	14713	28	0	23.2718	0	0
DL	4.65239	465	2	1	1	7	2	3	0	14713	28	0	23.2895	0	0
DL	4.65264	465	2	2	1	7	2	3	0	14713	28	0	23.3334	0	0
DL	4.65289	465	2	3	1	7	2	3	0	14713	28	0	23.3546	0	0
DL	4.65314	465	3	0	1	7	2	3	0	14713	28	0	23.2805	0	0
DL	4.65339	465	3	1	1	7	2	3	0	14713	28	0	23.303	0	0
DL	4.65364	465	3	2	1	7	2	3	0	14713	28	0	23.2914	0	0
DL	4.65389	465	3	3	1	7	2	3	0	14713	28	0	23.2846	0	0
DL	4.65414	465	4	0	1	7	2	3	0	14713	28	0	23.2519	0	0
DL	4.65439	465	4	1	1	7	2	3	0	14713	28	0	23.2668	0	0
DL	4.65464	465	4	2	1	7	2	3	0	14713	28	0	23.3095	0	0
DL	4.65489	465	4	3	1	7	2	3	0	14713	28	0	23.3457	0	0
DL	4.65514	465	5	0	1	7	2	3	0	14713	28	0	23.369	0	0
DL	4.65539	465	5	1	1	7	2	3	0	14713	28	0	23.4307	0	0
DL	4.65564	465	5	2	1	7	2	3	0	14713	28	0	23.5	0	0
DL	4.65589	465	5	3	1	7	2	3	0	14713	28	0	23.5092	0	0
DL	4.65614	465	6	0	1	7	2	3	0	14713	28	0	23.5312	0	0
DL	4.65639	465	6	1	1	7	2	3	0	14713	28	0	23.5619	0	0
DL	4.65664	465	6	2	1	7	2	3	0	14713	28	0	23.5716	0	0
DL	4.65689	465	6	3	1	7	2	3	0	14713	28	0	23.5365	0	0
DL	4.65714	465	7	0	1	7	2	3	0	14713	28	0	23.5003	0	0
DL	4.65739	465	7	1	1	7	2	3	0	14713	28	0	23.5093	0	0
DL	4.65764	465	7	2	1	7	2	3	0	14713	28	0	23.5044	0	0
DL	4.65789	465	7	3	1	7	2	3	0	14713	28	0	23.4894	0	0
UL	4.65791	465	7	3	8	1	2	3	0	2104	28	0	23.4116 	0	0
DL	4.65814	465	8	0	1	7	2	3	0	14713	28	0	23.4088	0	0
UL	4.65816	465	8	0	8	1	2	3	0	2104	28	0	23.4343 	0	0
DL	4.65839	465	8	1	1	7	2	3	0	14713	28	0	23.43	0	0
UL	4.65841	465	8	1	8	1	2	3	0	2104	28	0	23.3782 	0	0
DL	4.65864	465	8	2	1	7	2	3	0	14713	28	0	23.3876	0	0
DL	4.65889	465	8	3	1	7	2	3	0	14713	28	0	23.3619	0	0
DL	4.65914	465	9	0	1	7	2	3	0	14713	28	0	23.4279	0	0
DL	4.65939	465	9	1	1	7	2	3	0	14713	28	0	23.4519	0	0
DL	4.65964	465	9	2	1	7	2	3	0	14713	28	0	23.4413	0	0
DL	4.65989	465	9	3	1	7	2	3	0	14713	28	0	23.3894	0	0
DL	4.66014	466	0	0	1	7	2	3	0	14713	28	0	23.3753	0	0
DL	4.66039	466	0	1	1	7	2	3	0	14713	28	0	23.3283	0	0
DL	4.66064	466	0	2	1	7	2	3	0	14713	28	0	23.3372	0	0
DL	4.66089	466	0	3	1	7	2	3	0	14713	28	0	23.3571	0	0
DL	4.66114	466	1	0	1	7	2	3	0	14713	28	0	23.2934	0	0
DL	4.66139	466	1	1	1	7	2	3	0	14713	28	0	23.2693	0	0
DL	4.66164	466	1	2	1	7	2	3	0	14713	28	0	23.2818	0	0
DL	4.66189	466	1	3	1	7	2	3	0	14713	28	0	23.3227	0	0
DL	4.66214	466	2	0	1	7	2	3	0	14713	28	0	23.3377	0	0
DL	4.66239	466	2	1	1	7	2	3	0	14713	28	0	23.2986	0	0
DL	4.66264	466	2	2	1	7	2	3	0	14713	28	0	23.3698	0	0
DL	4.66289	466	2	3	1	7	2	3	0	14713	28	0	23.4512	0	0
DL	4.66314	466	3	0	1	7	2	3	0	14713	28	0	23.5001	0	0
DL	4.66339	466	3	1	1	7	2	3	0	14713	28	0	23.4856	0	0
DL	4.66364	466	3	2	1	7	2	3	0	14713	28	0	23.3909	0	0
DL	4.66389	466	3	3	1	7	2	3	0	14713	28	0	23.4498	0	0
DL	4.66414	466	4	0	1	7	2	3	0	14713	28	0	23.479	0	0
DL	4.66439	466	4	1	1	7	2	3	0	14713	28	0	23.4699	0	0
DL	4.66464	466	4	2	1	7	2	3	0	14713	28	0	23.4373	0	0
DL	4.66489	466	4	3	1	7	2	3	0	14713	28	0	23.4487	0	0
DL	4.66514	466	5	0	1	7	2	3	0	14713	28	0	23.5301	0	0
DL	4.66539	466	5	1	1	7	2	3	0	14713	28	0	23.5215	0	0
DL	4.66564	466	5	2	1	7	2	3	0	14713	28	0	23.5792	0	0
DL	4.66589	466	5	3	1	7	2	3	0	14713	28	0	23.6179	0	0
DL	4.66614	466	6	0	1	7	2	3	0	14713	28	0	23.5837	0	0
DL	4.66639	466	6	1	1	7	2	3	0	14713	28	0	23.6311	0	0
DL	4.66664	466	6	2	1	7	2	3	0	14713	28	0	23.6074	0	0
DL	4.66689	466	6	3	1	7	2	3	0	14713	28	0	23.609	0	0
DL	4.66714	466	7	0	1	7	2	3	0	14713	28	0	23.6107	0	0
DL	4.66739	466	7	1	1	7	2	3	0	14713	28	0	23.6103	0	0
DL	4.66764	466	7	2	1	7	2	3	0	14713	28	0	23.6254	0	0
DL	4.66789	466	7	3	1	7	2	3	0	14713	28	0	23.6669	0	0
DL	4.66814	466	8	0	1	7	2	3	0	14713	28	0	23.6788	0	0
DL	4.66839	466	8	1	1	7	2	3	0	14713	28	0	23.658	0	0
DL	4.66864	466	8	2	1	7	2	3	0	14713	28	0	23.6571	0	0
UL	4.66866	466	8	2	8	1	2	3	0	2104	28	0	23.5998 	0	0
DL	4.66889	466	8	3	1	7	2	3	0	14713	28	0	23.6228	0	0
UL	4.66891	466	8	3	8	1	2	3	0	2104	28	0	23.6148 	0	0
DL	4.66914	466	9	0	1	7	2	3	0	14713	28	0	23.5429	0	0
UL	4.66916	466	9	0	8	1	2	3	0	2104	28	0	23.5293 	0	0
DL	4.66939	466	9	1	1	7	2	3	0	14713	28	0	23.486	0	0
DL	4.66964	466	9	2	1	7	2	3	0	14713	28	0	23.4988	0	0
DL	4.66989	466	9	3	1	7	2	3	0	14713	28	0	23.4837	0	0
DL	4.67014	467	0	0	1	7	2	3	0	14713	28	0	23.4877	0	0
DL	4.67039	467	0	1	1	7	2	3	0	14713	28	0	23.4962	0	0
DL	4.67064	467	0	2	1	7	2	3	0	14713	28	0	23.4927	0	0
DL	4.67089	467	0	3	1	7	2	3	0	14713	28	0	23.6141	0	0
DL	4.67114	467	1	0	1	7	2	3	0	14713	28	0	23.6378	0	0
DL	4.67139	467	1	1	1	7	2	3	0	14713	28	0	23.5669	0	0
DL	4.67164	467	1	2	1	7	2	3	0	14713	28	0	23.6245	0	0
DL	4.67189	467	1	3	1	7	2	3	0	14713	28	0	23.6504	0	0
DL	4.67214	467	2	0	1	7	2	3	0	14713	28	0	23.6065	0	0
DL	4.67239	467	2	1	1	7	2	3	0	14713	28	0	23.6095	0	0
DL	4.67264	467	2	2	1	7	2	3	0	14713	28	0	23.5759	0	0
DL	4.67289	467	2	3	1	7	2	3	0	14713	28	0	23.6192	0	0
DL	4.67314	467	3	0	1	7	2	3	0	14713	28	0	23.6396	0	0
DL	4.67339	467	3	1	1	7	2	3	0	14713	28	0	23.5995	0	0
DL	4.67364	467	3	2	1	7	2	3	0	14713	28	0	23.6383	0	0
DL	4.67389	467	3	3	1	7	2	3	0	14713	28	0	23.664	0	0
DL	4.67414	467	4	0	1	7	2	3	0	14713	28	0	23.7412	0	0
DL	4.67439	467	4	1	1	7	2	3	0	14713	28	0	23.7556	0	0
DL	4.67464	467	4	2	1	7	2	3	0	14713	28	0	23.7434	0	0
DL	4.67489	467	4	3	1	7	2	3	0	14713	28	0	23.7979	0	0
DL	4.67514	467	5	0	1	7	2	3	0	14713	28	0	23.8393	0	0
DL	4.67539	467	5	1	1	7	2	3	0	14713	28	0	23.8436	0	0
DL	4.67564	467	5	2	1	7	2	3	0	14713	28	0	23.9746	0	0
DL	4.67589	467	5	3	1	7	2	3	0	14713	28	0	23.9428	0	0
DL	4.67614	467	6	0	1	7	2	3	0	14713	28	0	23.9003	0	0
DL	4.67639	467	6	1	1	7	2	3	0	14713	28	0	23.8717	0	0
DL	4.67664	467	6	2	1	7	2	3	0	14713	28	0	23.8537	0	0
DL	4.67689	467	6	3	1	7	2	3	0	14713	28	0	23.908	0	0
DL	4.67714	467	7	0	1	7	2	3	0	14713	28	0	23.9461	0	0
DL	4.67739	467	7	1	1	7	2	3	0	14713	28	0	23.9174	0	0
DL	4.67764	467	7	2	1	7	2	3	0	14713	28	0	23.9218	0	0
DL	4.67789	467	7	3	1	7	2	3	0	14713	28	0	23.9889	0	0
DL	4.67814	467	8	0	1	7	2	3	0	14713	28	0	24.0612	0	0
DL	4.67839	467	8	1	1	7	2	3	0	14713	28	0	24.0724	0	0
DL	4.67864	467	8	2	1	7	2	3	0	14713	28	0	24.0806	0	0
DL	4.67889	467	8	3	1	7	2	3	0	14713	28	0	24.0722	0	0
DL	4.67914	467	9	0	1	7	2	3	0	14713	28	0	24.0458	0	0
DL	4.67939	467	9	1	1	7	2	3	0	14713	28	0	23.9796	0	0
UL	4.67941	467	9	1	8	1	2	3	0	2104	28	0	23.9521 	0	0
DL	4.67964	467	9	2	1	7	2	3	0	14713	28	0	23.9658	0	0
UL	4.67966	467	9	2	8	1	2	3	0	2104	28	0	23.9351 	0	0
DL	4.67989	467	9	3	1	7	2	3	0	14713	28	0	23.9385	0	0
UL	4.67991	467	9	3	8	1	2	3	0	2104	28	0	23.9277 	0	0
DL	4.68014	468	0	0	1	7	2	3	0	14713	28	0	24.0147	0	0
DL	4.68039	468	0	1	1	7	2	3	0	14713	28	0	23.9964	0	0
DL	4.68064	468	0	2	1	7	2	3	0	14713	28	0	24.0106	0	0
DL	4.68089	468	0	3	1	7	2	3	0	14713	28	0	24.0194	0	0
DL	4.68114	468	1	0	1	7	2	3	0	14713	28	0	24.0672	0	0
DL	4.68139	468	1	1	1	7	2	3	0	14713	28	0	23.9912	0	0
DL	4.68164	468	1	2	1	7	2	3	0	14713	28	0	24.0212	0	0
DL	4.68189	468	1	3	1	7	2	3	0	14713	28	0	23.9747	0	0
DL	4.68214	468	2	0	1	7	2	3	0	14713	28	0	23.9966	0	0
DL	4.68239	468	2	1	1	7	2	3	0	14713	28	0	23.9812	0	0
DL	4.68264	468	2	2	1	7	2	3	0	14713	28	0	23.9421	0	0
DL	4.68289	468	2	3	1	7	2	3	0	14713	28	0	24.0312	0	0
DL	4.68314	468	3	0	1	7	2	3	0	14713	28	0	24.0128	0	0
DL	4.68339	468	3	1	1	7	2	3	0	14713	28	0	23.9957	0	0
DL	4.68364	468	3	2	1	7	2	3	0	14713	28	0	24.0528	0	0
DL	4.68389	468	3	3	1	7	2	3	0	14713	28	0	24.117	0	0
DL	4.68414	468	4	0	1	7	2	3	0	14713	28	0	24.1505	0	0
DL	4.68439	468	4	1	1	7	2	3	0	14713	28	0	24.1213	0	0
DL	4.68464	468	4	2	1	7	2	3	0	14713	28	0	24.0927	0	0
DL	4.68489	468	4	3	1	7	2	3	0	14713	28	0	24.0428	0	0
DL	4.68514	468	5	0	1	7	2	3	0	14713	28	0	23.9565	0	0
DL	4.68539	468	5	1	1	7	2	3	0	14713	28	0	23.9273	0	0
DL	4.68564	468	5	2	1	7	2	3	0	14713	28	0	23.9423	0	0
DL	4.68589	468	5	3	1	7	2	3	0	14713	28	0	23.9427	0	0
DL	4.68614	468	6	0	1	7	2	3	0	14713	28	0	24.0157	0	0
DL	4.68639	468	6	1	1	7	2	3	0	14713	28	0	24.0443	0	0
DL	4.68664	468	6	2	1	7	2	3	0	14713	28	0	24.0632	0	0
DL	4.68689	468	6	3	1	7	2	3	0	14713	28	0	24.0582	0	0
DL	4.68714	468	7	0	1	7	2	3	0	14713	28	0	24.0511	0	0
DL	4.68739	468	7	1	1	7	2	3	0	14713	28	0	24.1416	0	0
DL	4.68764	468	7	2	1	7	2	3	0	14713	28	0	24.1155	0	0
DL	4.68789	468	7	3	1	7	2	3	0	14713	28	0	24.1068	0	0
DL	4.68814	468	8	0	1	7	2	3	0	14713	28	0	24.0939	0	0
DL	4.68839	468	8	1	1	7	2	3	0	14713	28	0	24.0579	0	0
DL	4.68864	468	8	2	1	7	2	3	0	14713	28	0	24.0899	0	0
DL	4.68889	468	8	3	1	7	2	3	0	14713	28	0	24.0431	0	0
DL	4.68914	468	9	0	1	7	2	3	0	14713	28	0	24.003	0	0
DL	4.68939	468	9	1	1	7	2	3	0	14713	28	0	23.9914	0	0
DL	4.68964	468	9	2	1	7	2	3	0	14713	28	0	23.9768	0	0
DL	4.68989	468	9	3	1	7	2	3	0	14713	28	0	23.949	0	0
DL	4.69014	469	0	0	1	7	2	3	0	14713	28	0	23.9459	0	0
UL	4.69016	469	0	0	8	1	2	3	0	2104	28	0	23.9337 	0	0
DL	4.69039	469	0	1	1	7	2	3	0	14713	28	0	23.9131	0	0
UL	4.69041	469	0	1	8	1	2	3	0	2104	28	0	23.8901 	0	0
DL	4.69064	469	0	2	1	7	2	3	0	14713	28	0	23.9767	0	0
UL	4.69066	469	0	2	8	1	2	3	0	2104	28	0	23.9733 	0	0
DL	4.69089	469	0	3	1	7	2	3	0	14713	28	0	24.0065	0	0
DL	4.69114	469	1	0	1	7	2	3	0	14713	28	0	24.0497	0	0
DL	4.69139	469	1	1	1	7	2	3	0	14713	28	0	24.027	0	0
DL	4.69164	469	1	2	1	7	2	3	0	14713	28	0	23.9881	0	0
DL	4.69189	469	1	3	1	7	2	3	0	14713	28	0	24.0114	0	0
DL	4.69214	469	2	0	1	7	2	3	0	14713	28	0	23.9618	0	0
DL	4.69239	469	2	1	1	7	2	3	0	14713	28	0	23.9604	0	0
DL	4.69264	469	2	2	1	7	2	3	0	14713	28	0	23.9616	0	0
DL	4.69289	469	2	3	1	7	2	3	0	14713	28	0	23.9063	0	0
DL	4.69314	469	3	0	1	7	2	3	0	14713	28	0	23.9188	0	0
DL	4.69339	469	3	1	1	7	2	3	0	14713	28	0	23.9301	0	0
DL	4.69364	469	3	2	1	7	2	3	0	14713	28	0	23.9539	0	0
DL	4.69389	469	3	3	1	7	2	3	0	14713	28	0	23.9596	0	0
DL	4.69414	469	4	0	1	7	2	3	0	14713	28	0	23.9877	0	0
DL	4.69439	469	4	1	1	7	2	3	0	14713	28	0	23.9528	0	0
DL	4.69464	469	4	2	1	7	2	3	0	14713	28	0	23.9234	0	0
DL	4.69489	469	4	3	1	7	2	3	0	14713	28	0	23.8593	0	0
DL	4.69514	469	5	0	1	7	2	3	0	14713	28	0	23.8446	0	0
DL	4.69539	469	5	1	1	7	2	3	0	14713	28	0	23.8247	0	0
DL	4.69564	469	5	2	1	7	2	3	0	14713	28	0	23.8573	0	0
DL	4.69589	469	5	3	1	7	2	3	0	14713	28	0	23.89	0	0
DL	4.69614	469	6	0	1	7	2	3	0	14713	28	0	23.8868	0	0
DL	4.69639	469	6	1	1	7	2	3	0	14713	28	0	23.9078	0	0
DL	4.69664	469	6	2	1	7	2	3	0	14713	28	0	23.8935	0	0
DL	4.69689	469	6	3	1	7	2	3	0	14713	28	0	23.9239	0	0
DL	4.69714	469	7	0	1	7	2	3	0	14713	28	0	23.8727	0	0
DL	4.69739	469	7	1	1	7	2	3	0	14713	28	0	23.8245	0	0
DL	4.69764	469	7	2	1	7	2	3	0	14713	28	0	23.78	0	0
DL	4.69789	469	7	3	1	7	2	3	0	14713	28	0	23.7701	0	0
DL	4.69814	469	8	0	1	7	2	3	0	14713	28	0	23.8503	0	0
DL	4.69839	469	8	1	1	7	2	3	0	14713	28	0	23.8444	0	0
