Time,NetEnergy,DiffEnergy
4.651,7745.23,1.2945e-06
4.65102,7745.3,0.0662636
4.65102,7745.3,8.63e-07
4.65121,7746.03,0.728933
4.65121,7746.03,8.63e-07
4.65123,7746.04,0.0124003
4.65123,7746.04,4.315e-07
4.65125,7746.05,0.012401
4.65125,7746.05,1.2945e-06
4.65127,7746.12,0.0662636
4.65127,7746.12,8.63e-07
4.65148,7746.91,0.795201
4.65148,7746.91,4.315e-07
4.6515,7746.92,0.012401
4.6515,7746.92,1.2945e-06
4.65152,7746.99,0.0662636
4.65152,7746.99,8.63e-07
4.65173,7747.79,0.795201
4.65173,7747.79,4.315e-07
4.65175,7747.8,0.012401
4.65175,7747.8,1.2945e-06
4.65177,7747.86,0.0662636
4.65177,7747.86,8.63e-07
4.65198,7748.66,0.795201
4.65198,7748.66,4.315e-07
4.652,7748.67,0.012401
4.652,7748.67,1.2945e-06
4.65202,7748.74,0.0662636
4.65202,7748.74,8.63e-07
4.65223,7749.53,0.795201
4.65223,7749.53,4.315e-07
4.65225,7749.55,0.012401
4.65225,7749.55,1.2945e-06
4.65227,7749.61,0.0662636
4.65227,7749.61,8.63e-07
4.65248,7750.41,0.795201
4.65248,7750.41,4.315e-07
4.6525,7750.42,0.012401
4.6525,7750.42,1.2945e-06
4.65252,7750.49,0.0662636
4.65252,7750.49,8.63e-07
4.65273,7751.28,0.795201
4.65273,7751.28,4.315e-07
4.65275,7751.29,0.012401
4.65275,7751.29,1.2945e-06
4.65277,7751.36,0.0662636
4.65277,7751.36,8.63e-07
4.65298,7752.16,0.795201
4.65298,7752.16,4.315e-07
4.653,7752.17,0.012401
4.653,7752.17,1.2945e-06
4.65302,7752.23,0.0662636
4.65302,7752.23,8.63e-07
4.65323,7753.03,0.795201
4.65323,7753.03,4.315e-07
4.65325,7753.04,0.012401
4.65325,7753.04,1.2945e-06
4.65327,7753.11,0.0662636
4.65327,7753.11,8.63e-07
4.65348,7753.9,0.795201
4.65348,7753.9,4.315e-07
4.6535,7753.92,0.012401
4.6535,7753.92,1.2945e-06
4.65352,7753.98,0.0662636
4.65352,7753.98,8.63e-07
4.65373,7754.78,0.795201
4.65373,7754.78,4.315e-07
4.65375,7754.79,0.012401
4.65375,7754.79,1.2945e-06
4.65377,7754.86,0.0662636
4.65377,7754.86,8.63e-07
4.65398,7755.65,0.795201
4.65398,7755.65,4.315e-07
4.654,7755.66,0.012401
4.654,7755.66,1.2945e-06
4.65402,7755.73,0.0662636
4.65402,7755.73,8.63e-07
4.65423,7756.52,0.795201
4.65423,7756.52,4.315e-07
4.65425,7756.54,0.012401
4.65425,7756.54,1.2945e-06
4.65427,7756.6,0.0662636
4.65427,7756.6,8.63e-07
4.65448,7757.4,0.795201
4.65448,7757.4,4.315e-07
4.6545,7757.41,0.012401
4.6545,7757.41,1.2945e-06
4.65452,7757.48,0.0662636
4.65452,7757.48,8.63e-07
4.65473,7758.27,0.795201
4.65473,7758.27,4.315e-07
4.65475,7758.28,0.012401
4.65475,7758.28,1.2945e-06
4.65477,7758.35,0.0662636
4.65477,7758.35,8.63e-07
4.65498,7759.15,0.795201
4.65498,7759.15,4.315e-07
4.655,7759.16,0.012401
4.655,7759.16,1.2945e-06
4.65502,7759.22,0.0662636
4.65502,7759.22,8.63e-07
4.65523,7760.02,0.795201
4.65523,7760.02,4.315e-07
4.65525,7760.03,0.012401
4.65525,7760.03,1.2945e-06
4.65527,7760.1,0.0662636
4.65527,7760.1,8.63e-07
4.65548,7760.89,0.795201
4.65548,7760.89,4.315e-07
4.6555,7760.91,0.012401
4.6555,7760.91,1.2945e-06
4.65552,7760.97,0.0662636
4.65552,7760.97,8.63e-07
4.65573,7761.77,0.795201
4.65573,7761.77,4.315e-07
4.65575,7761.78,0.012401
4.65575,7761.78,1.2945e-06
4.65577,7761.85,0.0662636
4.65577,7761.85,8.63e-07
4.65598,7762.64,0.795201
4.65598,7762.64,4.315e-07
4.656,7762.65,0.012401
4.656,7762.65,1.2945e-06
4.65602,7762.72,0.0662636
4.65602,7762.72,8.63e-07
4.65623,7763.52,0.795201
4.65623,7763.52,4.315e-07
4.65625,7763.53,0.012401
4.65625,7763.53,1.2945e-06
4.65627,7763.59,0.0662636
4.65627,7763.59,8.63e-07
4.65648,7764.39,0.795201
4.65648,7764.39,4.315e-07
4.6565,7764.4,0.012401
4.6565,7764.4,1.2945e-06
4.65652,7764.47,0.0662636
4.65652,7764.47,8.63e-07
4.65673,7765.26,0.795201
4.65673,7765.26,4.315e-07
4.65675,7765.28,0.012401
4.65675,7765.28,1.2945e-06
4.65677,7765.34,0.0662636
4.65677,7765.34,8.63e-07
4.65698,7766.14,0.795201
4.65698,7766.14,4.315e-07
4.657,7766.15,0.012401
4.657,7766.15,1.2945e-06
4.65702,7766.22,0.0662636
4.65702,7766.22,8.63e-07
4.65723,7767.01,0.795201
4.65723,7767.01,4.315e-07
4.65725,7767.02,0.012401
4.65725,7767.02,1.2945e-06
4.65727,7767.09,0.0662636
4.65727,7767.09,8.63e-07
4.65748,7767.88,0.795201
4.65748,7767.88,4.315e-07
4.6575,7767.9,0.012401
4.6575,7767.9,1.2945e-06
4.65752,7767.96,0.0662636
4.65752,7767.96,8.63e-07
4.65773,7768.76,0.795201
4.65773,7768.76,4.315e-07
4.65775,7768.77,0.012401
4.65775,7768.77,1.2945e-06
4.65777,7768.84,0.0662636
4.65777,7768.84,8.63e-07
4.65798,7769.63,0.795201
4.65798,7769.63,4.315e-07
4.658,7769.64,0.012401
4.658,7769.64,1.2945e-06
4.65802,7769.71,0.0662636
4.65802,7769.71,8.63e-07
4.65823,7770.51,0.795201
4.65823,7770.51,4.315e-07
4.65825,7770.52,0.012401
4.65825,7770.52,1.2945e-06
4.65827,7770.58,0.0662636
4.65827,7770.58,8.63e-07
4.65848,7771.38,0.795201
4.65848,7771.38,4.315e-07
4.6585,7771.39,0.012401
4.6585,7771.39,1.2945e-06
4.65852,7771.46,0.0662636
4.65852,7771.46,8.63e-07
4.65873,7772.25,0.795201
4.65873,7772.25,4.315e-07
4.65875,7772.27,0.012401
4.65875,7772.27,1.2945e-06
4.65877,7772.33,0.0662636
4.65877,7772.33,8.63e-07
4.65898,7773.13,0.795201
4.65898,7773.13,4.315e-07
4.659,7773.14,0.012401
4.659,7773.14,1.2945e-06
4.65902,7773.21,0.0662636
4.65902,7773.21,8.63e-07
4.65923,7774,0.795201
4.65923,7774,4.315e-07
4.65925,7774.01,0.012401
4.65925,7774.01,1.2945e-06
4.65927,7774.08,0.0662636
4.65927,7774.08,8.63e-07
4.65948,7774.88,0.795201
4.65948,7774.88,4.315e-07
4.6595,7774.89,0.012401
4.6595,7774.89,1.2945e-06
4.65952,7774.95,0.0662636
4.65952,7774.95,8.63e-07
4.65973,7775.75,0.795201
4.65973,7775.75,4.315e-07
4.65975,7775.76,0.012401
4.65975,7775.76,1.2945e-06
4.65977,7775.83,0.0662636
4.65977,7775.83,8.63e-07
4.65998,7776.62,0.795201
4.65998,7776.62,4.315e-07
4.66,7776.64,0.012401
4.66,7776.64,1.2945e-06
4.66002,7776.7,0.0662636
4.66002,7776.7,8.63e-07
4.66023,7777.5,0.795201
4.66023,7777.5,4.315e-07
4.66025,7777.51,0.012401
4.66025,7777.51,1.2945e-06
4.66027,7777.58,0.0662636
4.66027,7777.58,8.63e-07
4.66048,7778.37,0.795201
4.66048,7778.37,4.315e-07
4.6605,7778.38,0.012401
4.6605,7778.38,1.2945e-06
4.66052,7778.45,0.0662636
4.66052,7778.45,8.63e-07
4.66073,7779.24,0.795201
4.66073,7779.24,4.315e-07
4.66075,7779.26,0.012401
4.66075,7779.26,1.2945e-06
4.66077,7779.32,0.0662636
4.66077,7779.32,8.63e-07
4.66098,7780.12,0.795201
4.66098,7780.12,4.315e-07
4.661,7780.13,0.012401
4.661,7780.13,1.2945e-06
4.66102,7780.2,0.0662636
4.66102,7780.2,8.63e-07
4.66123,7780.99,0.795201
4.66123,7780.99,4.315e-07
4.66125,7781.01,0.012401
4.66125,7781.01,1.2945e-06
4.66127,7781.07,0.0662636
4.66127,7781.07,8.63e-07
4.66146,7781.8,0.728933
4.66146,7781.8,8.63e-07
4.66148,7781.81,0.0124003
4.66148,7781.81,4.315e-07
4.6615,7781.83,0.012401
4.6615,7781.83,1.2945e-06
4.66152,7781.89,0.0662636
4.66152,7781.89,8.63e-07
4.66171,7782.62,0.728933
4.66171,7782.62,8.63e-07
4.66173,7782.63,0.0124003
4.66173,7782.63,4.315e-07
4.66175,7782.65,0.012401
4.66175,7782.65,1.2945e-06
4.66177,7782.71,0.0662636
4.66177,7782.71,8.63e-07
4.66196,7783.44,0.728933
4.66196,7783.44,8.63e-07
4.66198,7783.45,0.0124003
4.66198,7783.45,4.315e-07
4.662,7783.47,0.012401
4.662,7783.47,1.2945e-06
4.66202,7783.53,0.0662636
4.66202,7783.53,8.63e-07
4.66223,7784.33,0.795201
4.66223,7784.33,4.315e-07
4.66225,7784.34,0.012401
4.66225,7784.34,1.2945e-06
4.66227,7784.41,0.0662636
4.66227,7784.41,8.63e-07
4.66248,7785.2,0.795201
4.66248,7785.2,4.315e-07
4.6625,7785.21,0.012401
4.6625,7785.21,1.2945e-06
4.66252,7785.28,0.0662636
4.66252,7785.28,8.63e-07
4.66273,7786.07,0.795201
4.66273,7786.07,4.315e-07
4.66275,7786.09,0.012401
4.66275,7786.09,1.2945e-06
4.66277,7786.15,0.0662636
4.66277,7786.15,8.63e-07
4.66298,7786.95,0.795201
4.66298,7786.95,4.315e-07
4.663,7786.96,0.012401
4.663,7786.96,1.2945e-06
4.66302,7787.03,0.0662636
4.66302,7787.03,8.63e-07
4.66323,7787.82,0.795201
4.66323,7787.82,4.315e-07
4.66325,7787.83,0.012401
4.66325,7787.83,1.2945e-06
4.66327,7787.9,0.0662636
4.66327,7787.9,8.63e-07
4.66348,7788.7,0.795201
4.66348,7788.7,4.315e-07
4.6635,7788.71,0.012401
4.6635,7788.71,1.2945e-06
4.66352,7788.77,0.0662636
4.66352,7788.77,8.63e-07
4.66373,7789.57,0.795201
4.66373,7789.57,4.315e-07
4.66375,7789.58,0.012401
4.66375,7789.58,1.2945e-06
4.66377,7789.65,0.0662636
4.66377,7789.65,8.63e-07
4.66398,7790.44,0.795201
4.66398,7790.44,4.315e-07
4.664,7790.46,0.012401
4.664,7790.46,1.2945e-06
4.66402,7790.52,0.0662636
4.66402,7790.52,8.63e-07
4.66423,7791.32,0.795201
4.66423,7791.32,4.315e-07
4.66425,7791.33,0.012401
4.66425,7791.33,1.2945e-06
4.66427,7791.4,0.0662636
4.66427,7791.4,8.63e-07
4.66448,7792.19,0.795201
4.66448,7792.19,4.315e-07
4.6645,7792.2,0.012401
4.6645,7792.2,1.2945e-06
4.66452,7792.27,0.0662636
4.66452,7792.27,8.63e-07
4.66473,7793.07,0.795201
4.66473,7793.07,4.315e-07
4.66475,7793.08,0.012401
4.66475,7793.08,1.2945e-06
4.66477,7793.14,0.0662636
4.66477,7793.14,8.63e-07
4.66498,7793.94,0.795201
4.66498,7793.94,4.315e-07
4.665,7793.95,0.012401
4.665,7793.95,1.2945e-06
4.66502,7794.02,0.0662636
4.66502,7794.02,8.63e-07
4.66523,7794.81,0.795201
4.66523,7794.81,4.315e-07
4.66525,7794.83,0.012401
4.66525,7794.83,1.2945e-06
4.66527,7794.89,0.0662636
4.66527,7794.89,8.63e-07
4.66548,7795.69,0.795201
4.66548,7795.69,4.315e-07
4.6655,7795.7,0.012401
4.6655,7795.7,1.2945e-06
4.66552,7795.77,0.0662636
4.66552,7795.77,8.63e-07
4.66573,7796.56,0.795201
4.66573,7796.56,4.315e-07
4.66575,7796.57,0.012401
4.66575,7796.57,1.2945e-06
4.66577,7796.64,0.0662636
4.66577,7796.64,8.63e-07
4.66598,7797.43,0.795201
4.66598,7797.43,4.315e-07
4.666,7797.45,0.012401
4.666,7797.45,1.2945e-06
4.66602,7797.51,0.0662636
4.66602,7797.51,8.63e-07
4.66623,7798.31,0.795201
4.66623,7798.31,4.315e-07
4.66625,7798.32,0.012401
4.66625,7798.32,1.2945e-06
4.66627,7798.39,0.0662636
4.66627,7798.39,8.63e-07
4.66648,7799.18,0.795201
4.66648,7799.18,4.315e-07
4.6665,7799.19,0.012401
4.6665,7799.19,1.2945e-06
4.66652,7799.26,0.0662636
4.66652,7799.26,8.63e-07
4.66673,7800.06,0.795201
4.66673,7800.06,4.315e-07
4.66675,7800.07,0.012401
4.66675,7800.07,1.2945e-06
4.66677,7800.13,0.0662636
4.66677,7800.13,8.63e-07
4.66698,7800.93,0.795201
4.66698,7800.93,4.315e-07
4.667,7800.94,0.012401
4.667,7800.94,1.2945e-06
4.66702,7801.01,0.0662636
4.66702,7801.01,8.63e-07
4.66723,7801.8,0.795201
4.66723,7801.8,4.315e-07
4.66725,7801.82,0.012401
4.66725,7801.82,1.2945e-06
4.66727,7801.88,0.0662636
4.66727,7801.88,8.63e-07
4.66748,7802.68,0.795201
4.66748,7802.68,4.315e-07
4.6675,7802.69,0.012401
4.6675,7802.69,1.2945e-06
4.66752,7802.76,0.0662636
4.66752,7802.76,8.63e-07
4.66773,7803.55,0.795201
4.66773,7803.55,4.315e-07
4.66775,7803.56,0.012401
4.66775,7803.56,1.2945e-06
4.66777,7803.63,0.0662636
4.66777,7803.63,8.63e-07
4.66798,7804.43,0.795201
4.66798,7804.43,4.315e-07
4.668,7804.44,0.012401
4.668,7804.44,1.2945e-06
4.66802,7804.5,0.0662636
4.66802,7804.5,8.63e-07
4.66823,7805.3,0.795201
4.66823,7805.3,4.315e-07
4.66825,7805.31,0.012401
4.66825,7805.31,1.2945e-06
4.66827,7805.38,0.0662636
4.66827,7805.38,8.63e-07
4.66848,7806.17,0.795201
4.66848,7806.17,4.315e-07
4.6685,7806.19,0.012401
4.6685,7806.19,1.2945e-06
4.66852,7806.25,0.0662636
4.66852,7806.25,8.63e-07
4.66873,7807.05,0.795201
4.66873,7807.05,4.315e-07
4.66875,7807.06,0.012401
4.66875,7807.06,1.2945e-06
4.66877,7807.13,0.0662636
4.66877,7807.13,8.63e-07
4.66898,7807.92,0.795201
4.66898,7807.92,4.315e-07
4.669,7807.93,0.012401
4.669,7807.93,1.2945e-06
4.66902,7808,0.0662636
4.66902,7808,8.63e-07
4.66923,7808.79,0.795201
4.66923,7808.79,4.315e-07
4.66925,7808.81,0.012401
4.66925,7808.81,1.2945e-06
4.66927,7808.87,0.0662636
4.66927,7808.87,8.63e-07
4.66948,7809.67,0.795201
4.66948,7809.67,4.315e-07
4.6695,7809.68,0.012401
4.6695,7809.68,1.2945e-06
4.66952,7809.75,0.0662636
4.66952,7809.75,8.63e-07
4.66973,7810.54,0.795201
4.66973,7810.54,4.315e-07
4.66975,7810.55,0.012401
4.66975,7810.55,1.2945e-06
4.66977,7810.62,0.0662636
4.66977,7810.62,8.63e-07
4.66998,7811.42,0.795201
4.66998,7811.42,4.315e-07
4.67,7811.43,0.012401
4.67,7811.43,1.2945e-06
4.67002,7811.5,0.0662636
4.67002,7811.5,8.63e-07
4.67023,7812.29,0.795201
4.67023,7812.29,4.315e-07
4.67025,7812.3,0.012401
4.67025,7812.3,1.2945e-06
4.67027,7812.37,0.0662636
4.67027,7812.37,8.63e-07
4.67048,7813.16,0.795201
4.67048,7813.16,4.315e-07
4.6705,7813.18,0.012401
4.6705,7813.18,1.2945e-06
4.67052,7813.24,0.0662636
4.67052,7813.24,8.63e-07
4.67073,7814.04,0.795201
4.67073,7814.04,4.315e-07
4.67075,7814.05,0.012401
4.67075,7814.05,1.2945e-06
4.67077,7814.12,0.0662636
4.67077,7814.12,8.63e-07
4.67098,7814.91,0.795201
4.67098,7814.91,4.315e-07
4.671,7814.92,0.012401
4.671,7814.92,1.2945e-06
4.67102,7814.99,0.0662636
4.67102,7814.99,8.63e-07
4.67123,7815.79,0.795201
4.67123,7815.79,4.315e-07
4.67125,7815.8,0.012401
4.67125,7815.8,1.2945e-06
4.67127,7815.86,0.0662636
4.67127,7815.86,8.63e-07
4.67148,7816.66,0.795201
4.67148,7816.66,4.315e-07
4.6715,7816.67,0.012401
4.6715,7816.67,1.2945e-06
4.67152,7816.74,0.0662636
4.67152,7816.74,8.63e-07
4.67173,7817.53,0.795201
4.67173,7817.53,4.315e-07
4.67175,7817.55,0.012401
4.67175,7817.55,1.2945e-06
4.67177,7817.61,0.0662636
4.67177,7817.61,8.63e-07
4.67198,7818.41,0.795201
4.67198,7818.41,4.315e-07
4.672,7818.42,0.012401
4.672,7818.42,1.2945e-06
4.67202,7818.49,0.0662636
4.67202,7818.49,8.63e-07
4.67221,7819.21,0.728933
4.67221,7819.21,8.63e-07
4.67223,7819.23,0.0124003
4.67223,7819.23,4.315e-07
4.67225,7819.24,0.012401
4.67225,7819.24,1.2945e-06
4.67227,7819.31,0.0662636
4.67227,7819.31,8.63e-07
4.67246,7820.03,0.728933
4.67246,7820.03,8.63e-07
4.67248,7820.05,0.0124003
4.67248,7820.05,4.315e-07
4.6725,7820.06,0.012401
4.6725,7820.06,1.2945e-06
4.67252,7820.13,0.0662636
4.67252,7820.13,8.63e-07
4.67271,7820.85,0.728933
4.67271,7820.85,8.63e-07
4.67273,7820.87,0.0124003
4.67273,7820.87,4.315e-07
4.67275,7820.88,0.012401
4.67275,7820.88,1.2945e-06
4.67277,7820.95,0.0662636
4.67277,7820.95,8.63e-07
4.67298,7821.74,0.795201
4.67298,7821.74,4.315e-07
4.673,7821.75,0.012401
4.673,7821.75,1.2945e-06
4.67302,7821.82,0.0662636
4.67302,7821.82,8.63e-07
4.67323,7822.62,0.795201
4.67323,7822.62,4.315e-07
4.67325,7822.63,0.012401
4.67325,7822.63,1.2945e-06
4.67327,7822.69,0.0662636
4.67327,7822.69,8.63e-07
4.67348,7823.49,0.795201
4.67348,7823.49,4.315e-07
4.6735,7823.5,0.012401
4.6735,7823.5,1.2945e-06
4.67352,7823.57,0.0662636
4.67352,7823.57,8.63e-07
4.67373,7824.36,0.795201
4.67373,7824.36,4.315e-07
4.67375,7824.38,0.012401
4.67375,7824.38,1.2945e-06
4.67377,7824.44,0.0662636
4.67377,7824.44,8.63e-07
4.67398,7825.24,0.795201
4.67398,7825.24,4.315e-07
4.674,7825.25,0.012401
4.674,7825.25,1.2945e-06
4.67402,7825.32,0.0662636
4.67402,7825.32,8.63e-07
4.67423,7826.11,0.795201
4.67423,7826.11,4.315e-07
4.67425,7826.12,0.012401
4.67425,7826.12,1.2945e-06
4.67427,7826.19,0.0662636
4.67427,7826.19,8.63e-07
4.67448,7826.98,0.795201
4.67448,7826.98,4.315e-07
4.6745,7827,0.012401
4.6745,7827,1.2945e-06
4.67452,7827.06,0.0662636
4.67452,7827.06,8.63e-07
4.67473,7827.86,0.795201
4.67473,7827.86,4.315e-07
4.67475,7827.87,0.012401
4.67475,7827.87,1.2945e-06
4.67477,7827.94,0.0662636
4.67477,7827.94,8.63e-07
4.67498,7828.73,0.795201
4.67498,7828.73,4.315e-07
4.675,7828.74,0.012401
4.675,7828.74,1.2945e-06
4.67502,7828.81,0.0662636
4.67502,7828.81,8.63e-07
4.67523,7829.61,0.795201
4.67523,7829.61,4.315e-07
4.67525,7829.62,0.012401
4.67525,7829.62,1.2945e-06
4.67527,7829.68,0.0662636
4.67527,7829.68,8.63e-07
4.67548,7830.48,0.795201
4.67548,7830.48,4.315e-07
4.6755,7830.49,0.012401
4.6755,7830.49,1.2945e-06
4.67552,7830.56,0.0662636
4.67552,7830.56,8.63e-07
4.67573,7831.35,0.795201
4.67573,7831.35,4.315e-07
4.67575,7831.37,0.012401
4.67575,7831.37,1.2945e-06
4.67577,7831.43,0.0662636
4.67577,7831.43,8.63e-07
4.67598,7832.23,0.795201
4.67598,7832.23,4.315e-07
4.676,7832.24,0.012401
4.676,7832.24,1.2945e-06
4.67602,7832.31,0.0662636
4.67602,7832.31,8.63e-07
4.67623,7833.1,0.795201
4.67623,7833.1,4.315e-07
4.67625,7833.11,0.012401
4.67625,7833.11,1.2945e-06
4.67627,7833.18,0.0662636
4.67627,7833.18,8.63e-07
4.67648,7833.98,0.795201
4.67648,7833.98,4.315e-07
4.6765,7833.99,0.012401
4.6765,7833.99,1.2945e-06
4.67652,7834.05,0.0662636
4.67652,7834.05,8.63e-07
4.67673,7834.85,0.795201
4.67673,7834.85,4.315e-07
4.67675,7834.86,0.012401
4.67675,7834.86,1.2945e-06
4.67677,7834.93,0.0662636
4.67677,7834.93,8.63e-07
4.67698,7835.72,0.795201
4.67698,7835.72,4.315e-07
4.677,7835.74,0.012401
4.677,7835.74,1.2945e-06
4.67702,7835.8,0.0662636
4.67702,7835.8,8.63e-07
4.67723,7836.6,0.795201
4.67723,7836.6,4.315e-07
4.67725,7836.61,0.012401
4.67725,7836.61,1.2945e-06
4.67727,7836.68,0.0662636
4.67727,7836.68,8.63e-07
4.67748,7837.47,0.795201
4.67748,7837.47,4.315e-07
4.6775,7837.48,0.012401
4.6775,7837.48,1.2945e-06
4.67752,7837.55,0.0662636
4.67752,7837.55,8.63e-07
4.67773,7838.34,0.795201
4.67773,7838.34,4.315e-07
4.67775,7838.36,0.012401
4.67775,7838.36,1.2945e-06
4.67777,7838.42,0.0662636
4.67777,7838.42,8.63e-07
4.67798,7839.22,0.795201
4.67798,7839.22,4.315e-07
4.678,7839.23,0.012401
4.678,7839.23,1.2945e-06
4.67802,7839.3,0.0662636
4.67802,7839.3,8.63e-07
4.67823,7840.09,0.795201
4.67823,7840.09,4.315e-07
4.67825,7840.1,0.012401
4.67825,7840.1,1.2945e-06
4.67827,7840.17,0.0662636
4.67827,7840.17,8.63e-07
4.67848,7840.97,0.795201
4.67848,7840.97,4.315e-07
4.6785,7840.98,0.012401
4.6785,7840.98,1.2945e-06
4.67852,7841.05,0.0662636
4.67852,7841.05,8.63e-07
4.67873,7841.84,0.795201
4.67873,7841.84,4.315e-07
4.67875,7841.85,0.012401
4.67875,7841.85,1.2945e-06
4.67877,7841.92,0.0662636
4.67877,7841.92,8.63e-07
4.67898,7842.71,0.795201
4.67898,7842.71,4.315e-07
4.679,7842.73,0.012401
4.679,7842.73,1.2945e-06
4.67902,7842.79,0.0662636
4.67902,7842.79,8.63e-07
4.67923,7843.59,0.795201
4.67923,7843.59,4.315e-07
4.67925,7843.6,0.012401
4.67925,7843.6,1.2945e-06
4.67927,7843.67,0.0662636
4.67927,7843.67,8.63e-07
4.67948,7844.46,0.795201
4.67948,7844.46,4.315e-07
4.6795,7844.47,0.012401
4.6795,7844.47,1.2945e-06
4.67952,7844.54,0.0662636
4.67952,7844.54,8.63e-07
4.67973,7845.34,0.795201
4.67973,7845.34,4.315e-07
4.67975,7845.35,0.012401
4.67975,7845.35,1.2945e-06
4.67977,7845.41,0.0662636
4.67977,7845.41,8.63e-07
4.67998,7846.21,0.795201
4.67998,7846.21,4.315e-07
4.68,7846.22,0.012401
4.68,7846.22,1.2945e-06
4.68002,7846.29,0.0662636
4.68002,7846.29,8.63e-07
4.68023,7847.08,0.795201
4.68023,7847.08,4.315e-07
4.68025,7847.1,0.012401
4.68025,7847.1,1.2945e-06
4.68027,7847.16,0.0662636
4.68027,7847.16,8.63e-07
4.68048,7847.96,0.795201
4.68048,7847.96,4.315e-07
4.6805,7847.97,0.012401
4.6805,7847.97,1.2945e-06
4.68052,7848.04,0.0662636
4.68052,7848.04,8.63e-07
4.68073,7848.83,0.795201
4.68073,7848.83,4.315e-07
4.68075,7848.84,0.012401
4.68075,7848.84,1.2945e-06
4.68077,7848.91,0.0662636
4.68077,7848.91,8.63e-07
4.68098,7849.71,0.795201
4.68098,7849.71,4.315e-07
4.681,7849.72,0.012401
4.681,7849.72,1.2945e-06
4.68102,7849.78,0.0662636
4.68102,7849.78,8.63e-07
4.68123,7850.58,0.795201
4.68123,7850.58,4.315e-07
4.68125,7850.59,0.012401
4.68125,7850.59,1.2945e-06
4.68127,7850.66,0.0662636
4.68127,7850.66,8.63e-07
4.68148,7851.45,0.795201
4.68148,7851.45,4.315e-07
4.6815,7851.47,0.012401
4.6815,7851.47,1.2945e-06
4.68152,7851.53,0.0662636
4.68152,7851.53,8.63e-07
4.68173,7852.33,0.795201
4.68173,7852.33,4.315e-07
4.68175,7852.34,0.012401
4.68175,7852.34,1.2945e-06
4.68177,7852.41,0.0662636
4.68177,7852.41,8.63e-07
4.68198,7853.2,0.795201
4.68198,7853.2,4.315e-07
4.682,7853.21,0.012401
4.682,7853.21,1.2945e-06
4.68202,7853.28,0.0662636
4.68202,7853.28,8.63e-07
4.68223,7854.07,0.795201
4.68223,7854.07,4.315e-07
4.68225,7854.09,0.012401
4.68225,7854.09,1.2945e-06
4.68227,7854.15,0.0662636
4.68227,7854.15,8.63e-07
4.68248,7854.95,0.795201
4.68248,7854.95,4.315e-07
4.6825,7854.96,0.012401
4.6825,7854.96,1.2945e-06
4.68252,7855.03,0.0662636
4.68252,7855.03,8.63e-07
4.68273,7855.82,0.795201
4.68273,7855.82,4.315e-07
4.68275,7855.83,0.012401
4.68275,7855.83,1.2945e-06
4.68277,7855.9,0.0662636
4.68277,7855.9,8.63e-07
4.68296,7856.63,0.728933
4.68296,7856.63,8.63e-07
4.68298,7856.64,0.0124003
4.68298,7856.64,4.315e-07
4.683,7856.65,0.012401
4.683,7856.65,1.2945e-06
4.68302,7856.72,0.0662636
4.68302,7856.72,8.63e-07
4.68321,7857.45,0.728933
4.68321,7857.45,8.63e-07
4.68323,7857.46,0.0124003
4.68323,7857.46,4.315e-07
4.68325,7857.47,0.012401
4.68325,7857.47,1.2945e-06
4.68327,7857.54,0.0662636
4.68327,7857.54,8.63e-07
4.68346,7858.27,0.728933
4.68346,7858.27,8.63e-07
4.68348,7858.28,0.0124003
4.68348,7858.28,4.315e-07
4.6835,7858.29,0.012401
4.6835,7858.29,1.2945e-06
4.68352,7858.36,0.0662636
4.68352,7858.36,8.63e-07
4.68373,7859.16,0.795201
4.68373,7859.16,4.315e-07
4.68375,7859.17,0.012401
4.68375,7859.17,1.2945e-06
4.68377,7859.23,0.0662636
4.68377,7859.23,8.63e-07
4.68398,7860.03,0.795201
4.68398,7860.03,4.315e-07
4.684,7860.04,0.012401
4.684,7860.04,1.2945e-06
4.68402,7860.11,0.0662636
4.68402,7860.11,8.63e-07
4.68423,7860.9,0.795201
4.68423,7860.9,4.315e-07
4.68425,7860.92,0.012401
4.68425,7860.92,1.2945e-06
4.68427,7860.98,0.0662636
4.68427,7860.98,8.63e-07
4.68448,7861.78,0.795201
4.68448,7861.78,4.315e-07
4.6845,7861.79,0.012401
4.6845,7861.79,1.2945e-06
4.68452,7861.86,0.0662636
4.68452,7861.86,8.63e-07
4.68473,7862.65,0.795201
4.68473,7862.65,4.315e-07
4.68475,7862.66,0.012401
4.68475,7862.66,1.2945e-06
4.68477,7862.73,0.0662636
4.68477,7862.73,8.63e-07
4.68498,7863.53,0.795201
4.68498,7863.53,4.315e-07
4.685,7863.54,0.012401
4.685,7863.54,1.2945e-06
4.68502,7863.6,0.0662636
4.68502,7863.6,8.63e-07
4.68523,7864.4,0.795201
4.68523,7864.4,4.315e-07
4.68525,7864.41,0.012401
4.68525,7864.41,1.2945e-06
4.68527,7864.48,0.0662636
4.68527,7864.48,8.63e-07
4.68548,7865.27,0.795201
4.68548,7865.27,4.315e-07
4.6855,7865.29,0.012401
4.6855,7865.29,1.2945e-06
4.68552,7865.35,0.0662636
4.68552,7865.35,8.63e-07
4.68573,7866.15,0.795201
4.68573,7866.15,4.315e-07
4.68575,7866.16,0.012401
4.68575,7866.16,1.2945e-06
4.68577,7866.23,0.0662636
4.68577,7866.23,8.63e-07
4.68598,7867.02,0.795201
4.68598,7867.02,4.315e-07
4.686,7867.03,0.012401
